,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,Systemindex
1223,61.2919,61.2919,146.119516453,41.6121561001,20190304T035641_20190304T040110_T47RMN
1224,68.0453,68.0453,146.58998618,42.3951207495,20190304T035641_20190304T040110_T47RMP
1225,73.625,73.625,147.039250447,43.1814010578,20190304T035641_20190304T040110_T47RMQ
1226,60.0707,60.0707,147.46260231,41.1252643799,20190304T035641_20190304T040110_T47RNN
1227,70.873,70.873,147.933218002,41.914275903,20190304T035641_20190304T040110_T47RNP
1228,18.2358,18.2358,143.064903957,39.4231308086,20190305T041659_20190305T041903_T46RDQ
1229,69.5712,69.5712,143.626745763,40.1821624837,20190305T041659_20190305T041903_T46RDR
1230,93.6171,93.6171,144.163537984,40.9456090531,20190305T041659_20190305T041903_T46RDS
1231,50.1898,50.1898,144.389629618,38.8972107843,20190305T041659_20190305T041903_T46REQ
1232,74.1541,74.1541,144.951900476,39.6632141861,20190305T041659_20190305T041903_T46RER
1233,97.5965,97.5965,145.489347523,40.4333712292,20190305T041659_20190305T041903_T46RES
1234,86.009,86.009,146.002879801,41.2069524067,20190305T041659_20190305T041903_T46RET
1235,91.2735,91.2735,146.494328028,41.9846118456,20190305T041659_20190305T041903_T46REU
1236,99.7833,99.7833,146.964386456,42.765679546,20190305T041659_20190305T041903_T46REV
1237,46.4593,46.4593,146.30210122,39.1552233856,20190305T041659_20190305T041903_T46RFR
1238,99.8021,99.8021,146.83904284,39.9319284361,20190305T041659_20190305T041903_T46RFS
1239,96.2967,96.2967,147.352416121,40.7117930223,20190305T041659_20190305T041903_T46RFT
1240,98.9791,98.9791,147.844104911,41.4954867084,20190305T041659_20190305T041903_T46RFU
1241,97.7245,97.7245,148.314862195,42.2823377574,20190305T041659_20190305T041903_T46RFV
1242,24.8386,24.8386,147.676378765,38.6590503192,20190305T041659_20190305T041903_T46RGR
1243,85.5615,85.5615,148.211581827,39.4421213803,20190305T041659_20190305T041903_T46RGS
1244,99.4772,99.4772,148.723657439,40.2280730994,20190305T041659_20190305T041903_T46RGT
1245,99.0752,99.0752,149.21450289,41.0176031599,20190305T041659_20190305T041903_T46RGU
1246,95.4502,95.4502,149.68494119,41.8100346935,20190305T041659_20190305T041903_T46RGV
1247,96.2764,96.2764,148.765532,43.0716439287,20190305T041659_20190305T041903_T46SFA
1248,91.032,91.032,149.197605736,43.8641717018,20190305T041659_20190305T041903_T46SFB
1249,89.1835,89.1835,150.135831244,42.6046795692,20190305T041659_20190305T041903_T46SGA
1250,98.3118,98.3118,149.450201267,39.0405933369,20190305T041659_20190305T041903_T47RKM
1251,99.9097,99.9097,149.888432403,39.8549904374,20190305T041659_20190305T041903_T47RKN
1252,93.4389,93.4389,150.304135722,40.6727880993,20190305T041659_20190305T041903_T47RKP
1253,94.7726,94.7726,150.698164495,41.4933029065,20190305T041659_20190305T041903_T47RKQ
1254,82.1919,82.1919,152.127800623,41.0840935423,20190305T041659_20190305T041903_T47RLQ
1255,84.6948,84.6948,151.071347907,42.3158564504,20190305T041659_20190305T041903_T47SKR
1256,91.3659,91.3659,152.49791655,41.9122501883,20190305T041659_20190305T041903_T47SLR
1257,93.8216,93.8216,146.664883478,39.5284963296,20190306T043701_20190306T044716_T45RYM
1258,97.6877,97.6877,147.20027506,40.3023639271,20190306T043701_20190306T044716_T45RYN
1259,92.9253,92.9253,147.71374604,41.0801594793,20190306T043701_20190306T044716_T45RYP
1260,79.1278,79.1278,147.399635774,38.3082692695,20190306T043701_20190306T044716_T46RBR
1261,91.7635,91.7635,147.888244974,39.108807342,20190306T043701_20190306T044716_T46RBS
1262,94.1549,94.1549,148.351771521,39.9123349561,20190306T043701_20190306T044716_T46RBT
1263,96.9526,96.9526,148.791878077,40.7196269683,20190306T043701_20190306T044716_T46RBU
1264,94.4462,94.4462,149.209507263,41.5299585453,20190306T043701_20190306T044716_T46RBV
1265,91.345,91.345,149.315150923,38.6599552909,20190306T043701_20190306T044716_T46RCS
1266,97.6644,97.6644,149.774802088,39.4701018286,20190306T043701_20190306T044716_T46RCT
1267,98.1189,98.1189,150.211591606,40.2837513577,20190306T043701_20190306T044716_T46RCU
1268,97.4854,97.4854,150.626555581,41.1001699463,20190306T043701_20190306T044716_T46RCV
1269,99.8776,99.8776,144.372888911,39.9362769406,20190307T040621_20190307T040710_T46RGS
1270,99.9789,99.9789,144.935989977,40.6912495559,20190307T040621_20190307T040710_T46RGT
1271,98.4175,98.4175,145.476729867,41.4505935224,20190307T040621_20190307T040710_T46RGU
1272,98.7361,98.7361,145.995842184,42.2136251378,20190307T040621_20190307T040710_T46RGV
1273,85.1247,85.1247,145.044084028,38.707433167,20190307T040621_20190307T040710_T47RKL
1274,99.6307,99.6307,145.564934517,39.490170023,20190307T040621_20190307T040710_T47RKM
1275,99.7961,99.7961,146.059754275,40.2764909319,20190307T040621_20190307T040710_T47RKN
1276,91.924,91.924,146.530486481,41.0670315895,20190307T040621_20190307T040710_T47RKP
1277,95.3901,95.3901,146.977866892,41.8611141667,20190307T040621_20190307T040710_T47RKQ
1278,90.4022,90.4022,146.438572904,38.2202313696,20190307T040621_20190307T040710_T47RLL
1279,99.738,99.738,146.957316027,39.0101417127,20190307T040621_20190307T040710_T47RLM
1280,92.8296,92.8296,147.450459494,39.8033373094,20190307T040621_20190307T040710_T47RLN
1281,85.8787,85.8787,147.919959107,40.6004871481,20190307T040621_20190307T040710_T47RLP
1282,91.2825,91.2825,148.366588091,41.4009202016,20190307T040621_20190307T040710_T47RLQ
1283,94.497,94.497,148.374644563,38.5421112774,20190307T040621_20190307T040710_T47RMM
1284,91.0339,91.0339,148.864896866,39.3419723249,20190307T040621_20190307T040710_T47RMN
1285,88.9888,88.9888,149.332000004,40.1455258563,20190307T040621_20190307T040710_T47RMP
1286,85.1642,85.1642,149.776817284,40.9520899891,20190307T040621_20190307T040710_T47RMQ
1287,70.7896,70.7896,150.767908915,39.7021368896,20190307T040621_20190307T040710_T47RNP
1288,99.9997,99.9997,147.402794697,42.6580029536,20190307T040621_20190307T040710_T47SKR
1289,99.6539,99.6539,148.791298501,42.2039042049,20190307T040621_20190307T040710_T47SLR
1290,98.9557,98.9557,149.195507626,43.0102415085,20190307T040621_20190307T040710_T47SLS
1291,98.339,98.339,150.200301029,41.7609527871,20190307T040621_20190307T040710_T47SMR
1292,99.6199,99.6199,150.603922135,42.5729247962,20190307T040621_20190307T040710_T47SMS
1293,40.7273,40.7273,143.519394933,38.8264040803,20190308T042659_20190308T043059_T46RBR
1294,85.9175,85.9175,144.062911352,39.5969631901,20190308T042659_20190308T043059_T46RBS
1295,87.0845,87.0845,144.579891734,40.3714529125,20190308T042659_20190308T043059_T46RBT
1296,97.5966,97.5966,145.072137068,41.1505370884,20190308T042659_20190308T043059_T46RBU
1297,11.2217,11.2217,144.323945629,37.5458432819,20190308T042659_20190308T043059_T46RCQ
1298,31.7801,31.7801,144.894119726,38.3193211414,20190308T042659_20190308T043059_T46RCR
1299,82.1007,82.1007,145.436978777,39.0972171709,20190308T042659_20190308T043059_T46RCS
1300,95.3425,95.3425,145.953619744,39.8787550738,20190308T042659_20190308T043059_T46RCT
1301,90.8132,90.8132,146.44586665,40.6646275545,20190308T042659_20190308T043059_T46RCU
1302,90.9804,90.9804,146.914605349,41.4541093916,20190308T042659_20190308T043059_T46RCV
1303,8.7141,8.7141,145.727652671,37.0430553112,20190308T042659_20190308T043059_T46RDQ
1304,48.9975,48.9975,146.295576173,37.8239873301,20190308T042659_20190308T043059_T46RDR
1305,86.3968,86.3968,146.836488706,38.6090464458,20190308T042659_20190308T043059_T46RDS
1306,83.6225,83.6225,147.351574229,39.3974542274,20190308T042659_20190308T043059_T46RDT
1307,96.3846,96.3846,147.84268546,40.1899278028,20190308T042659_20190308T043059_T46RDU
1308,5.1947,5.1947,147.161094032,36.5522153005,20190308T042659_20190308T043059_T46REQ
1309,35.9392,35.9392,147.725343615,37.3404118897,20190308T042659_20190308T043059_T46RER
1310,87.9777,87.9777,148.262963068,38.1324411398,20190308T042659_20190308T043059_T46RES
1311,79.8127,79.8127,148.775202776,38.9275294832,20190308T042659_20190308T043059_T46RET
1312,95.23,95.23,149.263988739,39.7264015636,20190308T042659_20190308T043059_T46REU
1313,97.0046,97.0046,149.730320254,40.5283394249,20190308T042659_20190308T043059_T46REV
1314,97.7461,97.7461,150.708570723,39.274878833,20190308T042659_20190308T043059_T46RFU
1315,94.3285,94.3285,151.171967904,40.0827128662,20190308T042659_20190308T043059_T46RFV
1316,96.3933,96.3933,151.614454384,40.8926660228,20190308T042659_20190308T043059_T46SFA
1317,96.4463,96.4463,152.037774854,41.7055022674,20190308T042659_20190308T043059_T46SFB
1318,3.3481,3.3481,144.323945629,37.5458432819,20190308T042659_20190308T044054_T46RCQ
1319,6.9414,6.9414,144.894119726,38.3193211414,20190308T042659_20190308T044054_T46RCR
1320,2.5953,2.5953,145.727652671,37.0430553112,20190308T042659_20190308T044054_T46RDQ
1321,7.0505,7.0505,146.295576173,37.8239873301,20190308T042659_20190308T044054_T46RDR
1322,57.747,57.747,143.136195161,39.5274474156,20190309T035609_20190309T040144_T47RLM
1323,41.4595,41.4595,144.498237538,39.0093339053,20190309T035609_20190309T040144_T47RMM
1324,72.1117,72.1117,145.043876579,39.7792952859,20190309T035609_20190309T040144_T47RMN
1325,92.3466,92.3466,145.564944871,40.5538129243,20190309T035609_20190309T040144_T47RMP
1326,97.7871,97.7871,146.062263711,41.3321791612,20190309T035609_20190309T040144_T47RMQ
1327,70.8469,70.8469,146.432661245,39.2788408448,20190309T035609_20190309T040144_T47RNN
1328,89.1458,89.1458,146.953585453,40.0599846019,20190309T035609_20190309T040144_T47RNP
1329,74.9243,74.9243,141.735487892,37.6395830597,20190310T041601_20190310T041832_T46RDQ
1330,99.6512,99.6512,142.358209549,38.3872534543,20190310T041601_20190310T041832_T46RDR
1331,91.5127,91.5127,142.952892526,39.1400227713,20190310T041601_20190310T041832_T46RDS
1332,87.3715,87.3715,143.102678127,37.0974471343,20190310T041601_20190310T041832_T46REQ
1333,98.874,98.874,143.726061008,37.8527173675,20190310T041601_20190310T041832_T46RER
1334,88.2306,88.2306,144.321487462,38.6128184548,20190310T041601_20190310T041832_T46RES
1335,70.6187,70.6187,144.890101836,39.3769506509,20190310T041601_20190310T041832_T46RET
1336,80.2319,80.2319,145.433921557,40.1457353177,20190310T041601_20190310T041832_T46REU
1337,94.0262,94.0262,145.95380734,40.918457187,20190310T041601_20190310T041832_T46REV
1338,69.5205,69.5205,145.121949279,37.3295245406,20190310T041601_20190310T041832_T46RFR
1339,68.8871,68.8871,145.716792036,38.0968119863,20190310T041601_20190310T041832_T46RFS
1340,59.3181,59.3181,146.285117778,38.867832198,20190310T041601_20190310T041832_T46RFT
1341,82.5886,82.5886,146.82894731,39.6432443662,20190310T041601_20190310T041832_T46RFU
1342,84.7151,84.7151,147.349269763,40.4223122363,20190310T041601_20190310T041832_T46RFV
1343,19.6253,19.6253,146.544993848,36.8185985303,20190310T041601_20190310T041832_T46RGR
1344,43.856,43.856,147.137843456,37.5929024202,20190310T041601_20190310T041832_T46RGS
1345,55.2431,55.2431,147.704564519,38.370629259,20190310T041601_20190310T041832_T46RGT
1346,86.1347,86.1347,148.247160512,39.1524800137,20190310T041601_20190310T041832_T46RGU
1347,80.8587,80.8587,148.76674618,39.9377010881,20190310T041601_20190310T041832_T46RGV
1348,95.1057,95.1057,147.846985393,41.2043309096,20190310T041601_20190310T041832_T46SFA
1349,98.8831,98.8831,148.323877534,41.9899990953,20190310T041601_20190310T041832_T46SFB
1350,90.6722,90.6722,149.264203848,40.7256145128,20190310T041601_20190310T041832_T46SGA
1351,40.5124,40.5124,148.422968493,37.1791991654,20190310T041601_20190310T041832_T47RKM
1352,69.6967,69.6967,148.912674254,37.986590469,20190310T041601_20190310T041832_T47RKN
1353,86.9464,86.9464,149.376907681,38.7978621975,20190310T041601_20190310T041832_T47RKP
1354,81.2457,81.2457,149.816840878,39.612255346,20190310T041601_20190310T041832_T47RKQ
1355,67.151,67.151,151.300731593,39.1913737369,20190310T041601_20190310T041832_T47RLQ
1356,80.8572,80.8572,150.23333125,40.4291051835,20190310T041601_20190310T041832_T47SKR
1357,80.2621,80.2621,151.713220085,40.014363765,20190310T041601_20190310T041832_T47SLR
1358,90.7595,90.7595,145.566582552,37.6742604945,20190311T043659_20190311T044711_T45RYM
1359,97.9065,97.9065,146.158357408,38.4393336487,20190311T043659_20190311T044711_T45RYN
1360,90.8514,90.8514,146.72534274,39.2089023161,20190311T043659_20190311T044711_T45RYP
1361,60.1109,60.1109,146.289507375,36.4499076567,20190311T043659_20190311T044711_T46RBR
1362,85.761,85.761,146.834820239,37.2423199878,20190311T043659_20190311T044711_T46RBS
1363,92.8406,92.8406,147.351782715,38.0382872828,20190311T043659_20190311T044711_T46RBT
1364,88.9741,88.9741,147.8424219,38.83850766,20190311T043659_20190311T044711_T46RBU
1365,88.9804,88.9804,148.307809591,39.6422371623,20190311T043659_20190311T044711_T46RBV
1366,89.0496,89.0496,148.316994069,36.7798650937,20190311T043659_20190311T044711_T46RCS
1367,97.7089,97.7089,148.829329187,37.5830931262,20190311T043659_20190311T044711_T46RCT
1368,91.9833,91.9833,149.315915385,38.3902684774,20190311T043659_20190311T044711_T46RCU
1369,86.0097,86.0097,149.777825845,39.2006703493,20190311T043659_20190311T044711_T46RCV
1370,99.3154,99.3154,143.192577383,38.0978777603,20190312T040709_20190312T040916_T46RGS
1371,94.7136,94.7136,143.81413113,38.8427722719,20190312T040709_20190312T040916_T46RGT
1372,82.3546,82.3546,144.410485089,39.5926728642,20190312T040709_20190312T040916_T46RGU
1373,67.1697,67.1697,144.982565978,40.3468373142,20190312T040709_20190312T040916_T46RGV
1374,95.0691,95.0691,143.845250176,36.8656143492,20190312T040709_20190312T040916_T47RKL
1375,84.923,84.923,144.425315682,37.6389257723,20190312T040709_20190312T040916_T47RKM
1376,88.2632,88.2632,144.976200966,38.4164194166,20190312T040709_20190312T040916_T47RKN
1377,78.8975,78.8975,145.500014736,39.1987145279,20190312T040709_20190312T040916_T47RKP
1378,70.8281,70.8281,145.997752483,39.9850609536,20190312T040709_20190312T040916_T47RKQ
1379,96.8985,96.8985,145.290528072,36.3633523251,20190312T040709_20190312T040916_T47RLL
1380,78.9214,78.9214,145.868204603,37.1444994808,20190312T040709_20190312T040916_T47RLM
1381,74.8931,74.8931,146.417064986,37.9294999469,20190312T040709_20190312T040916_T47RLN
1382,67.0083,67.0083,146.939214755,38.719016017,20190312T040709_20190312T040916_T47RLP
1383,71.1063,71.1063,147.435733843,39.5122951333,20190312T040709_20190312T040916_T47RLQ
1384,69.487,69.487,147.339218742,36.6625973092,20190312T040709_20190312T040916_T47RMM
1385,49.9433,49.9433,147.884623044,37.4549114374,20190312T040709_20190312T040916_T47RMN
1386,69.7699,69.7699,148.403768522,38.251447477,20190312T040709_20190312T040916_T47RMP
1387,66.7147,66.7147,148.897819949,39.0514509854,20190312T040709_20190312T040916_T47RMQ
1388,44.8197,44.8197,149.895104703,37.796037795,20190312T040709_20190312T040916_T47RNP
1389,70.9816,70.9816,146.470372303,40.7747224213,20190312T040709_20190312T040916_T47SKR
1390,73.1066,73.1066,147.907605188,40.3086165038,20190312T040709_20190312T040916_T47SLR
1391,81.7338,81.7338,148.356631593,41.108690593,20190312T040709_20190312T040916_T47SLS
1392,66.5437,66.5437,149.367780713,39.8542168348,20190312T040709_20190312T040916_T47SMR
1393,85.1303,85.1303,149.815517669,40.6604675039,20190312T040709_20190312T040916_T47SMS
1394,33.7767,33.7767,142.236152694,37.0043391552,20190313T042701_20190313T043354_T46RBR
1395,84.4481,84.4481,142.840971535,37.7643533011,20190313T042701_20190313T043354_T46RBS
1396,90.0006,90.0006,143.416101982,38.5289491188,20190313T042701_20190313T043354_T46RBT
1397,99.9849,99.9849,143.963488975,39.2987772618,20190313T042701_20190313T043354_T46RBU
1398,9.8817,9.8817,143.023011757,35.7184966286,20190313T042701_20190313T043354_T46RCQ
1399,38.9156,38.9156,143.658047282,36.4813718791,20190313T042701_20190313T043354_T46RCR
1400,82.6589,82.6589,144.262219969,37.2493775915,20190313T042701_20190313T043354_T46RCS
1401,98.2493,98.2493,144.836903954,38.0216594583,20190313T042701_20190313T043354_T46RCT
1402,93.8731,93.8731,145.384109553,38.7988862044,20190313T042701_20190313T043354_T46RCU
1403,92.7499,92.7499,145.904994814,39.5802556153,20190313T042701_20190313T043354_T46RCV
1404,9.6881,9.6881,144.477353887,35.1995584382,20190313T042701_20190313T043354_T46RDQ
1405,67.3138,67.3138,145.110027279,35.9705996107,20190313T042701_20190313T043354_T46RDR
1406,88.8639,88.8639,145.712075385,36.7464374439,20190313T042701_20190313T043354_T46RDS
1407,84.7554,84.7554,146.284895379,37.5262460218,20190313T042701_20190313T043354_T46RDT
1408,88.6319,88.6319,146.830615662,38.3106929437,20190313T042701_20190313T043354_T46RDU
1409,46.8493,46.8493,145.965222841,34.6930361772,20190313T042701_20190313T043354_T46REQ
1410,49.1966,49.1966,146.593870407,35.472073859,20190313T042701_20190313T043354_T46RER
1411,74.2962,74.2962,147.192231896,36.2555660068,20190313T042701_20190313T043354_T46RES
1412,62.7002,62.7002,147.761684665,37.0427262333,20190313T042701_20190313T043354_T46RET
1413,70.2818,70.2818,148.304543892,37.8341995904,20190313T042701_20190313T043354_T46REU
1414,91.9377,91.9377,148.821955025,38.6292451011,20190313T042701_20190313T043354_T46REV
1415,63.1224,63.1224,149.804730713,37.3703010186,20190313T042701_20190313T043354_T46RFU
1416,91.4324,91.4324,150.318383633,38.1718630176,20190313T042701_20190313T043354_T46RFV
1417,88.8,88.8,150.808367219,38.9759659303,20190313T042701_20190313T043354_T46SFA
1418,84.8435,84.8435,151.276581539,39.7833635319,20190313T042701_20190313T043354_T46SFB
1419,49.0041,49.0041,145.023871533,39.4590354127,20190314T035531_20190314T040004_T47RMQ
1420,36.0422,36.0422,141.881358406,37.6975778893,20190314T035531_20190314T040930_T47RLM
1421,30.7182,30.7182,143.288715894,37.1640814569,20190314T035531_20190314T040930_T47RMM
1422,42.9851,42.9851,143.894424935,37.9241236371,20190314T035531_20190314T040930_T47RMN
1423,67.2285,67.2285,144.472449543,38.6893697877,20190314T035531_20190314T040930_T47RMP
1424,52.6638,52.6638,145.023871533,39.4590354127,20190314T035531_20190314T040930_T47RMQ
1425,48.7515,48.7515,145.33165997,37.4093420033,20190314T035531_20190314T040930_T47RNN
1426,71.61,71.61,145.909326655,38.1818493278,20190314T035531_20190314T040930_T47RNP
1427,24.4778,24.4778,140.359178841,35.8193447205,20190315T041549_20190315T042425_T46RDQ
1428,80.1305,80.1305,141.05035705,36.5548646654,20190315T041549_20190315T042425_T46RDR
1429,92.5185,92.5185,141.709977615,37.2962786266,20190315T041549_20190315T042425_T46RDS
1430,24.6407,24.6407,141.771807067,35.2607434086,20190315T041549_20190315T042425_T46REQ
1431,60.8642,60.8642,142.464004,36.0045616002,20190315T041549_20190315T042425_T46RER
1432,94.3466,94.3466,143.124610215,36.7539721598,20190315T041549_20190315T042425_T46RES
1433,87.2569,87.2569,143.754954816,37.5081266444,20190315T041549_20190315T042425_T46RET
1434,95.3216,95.3216,144.357315299,38.2675935381,20190315T041549_20190315T042425_T46REU
1435,84.0898,84.0898,144.932761166,39.0315993363,20190315T041549_20190315T042425_T46REV
1436,43.5306,43.5306,143.909196788,35.4659985965,20190315T041549_20190315T042425_T46RFR
1437,93.8553,93.8553,144.569270095,36.2232810897,20190315T041549_20190315T042425_T46RFS
1438,91.8111,91.8111,145.199213488,36.9850008999,20190315T041549_20190315T042425_T46RFT
1439,98.7506,98.7506,145.801412981,37.7517344885,20190315T041549_20190315T042425_T46RFU
1440,85.2825,85.2825,146.377009537,38.5227136926,20190315T041549_20190315T042425_T46RFV
1441,66.8489,66.8489,145.385187216,34.9401685934,20190315T041549_20190315T042425_T46RGR
1442,97.6486,97.6486,146.043097486,35.7051736791,20190315T041549_20190315T042425_T46RGS
1443,99.651,99.651,146.671114365,36.4742933118,20190315T041549_20190315T042425_T46RGT
1444,93.8296,93.8296,147.271719118,37.2481170944,20190315T041549_20190315T042425_T46RGU
1445,96.3153,96.3153,147.846104362,38.0258887421,20190315T041549_20190315T042425_T46RGV
1446,89.406,89.406,146.927103097,39.2971864671,20190315T041549_20190315T042425_T46SFA
1447,95.0142,95.0142,147.453723752,40.0758051685,20190315T041549_20190315T042425_T46SFB
1448,87.8134,87.8134,148.395451138,38.8068567954,20190315T041549_20190315T042425_T46SGA
1449,98.8098,98.8098,147.379096127,35.2792317449,20190315T041549_20190315T042425_T47RKM
1450,99.7164,99.7164,147.926625785,36.0792977755,20190315T041549_20190315T042425_T47RKN
1451,79.2669,79.2669,148.445365709,36.8837391725,20190315T041549_20190315T042425_T47RKP
1452,96.938,96.938,148.93652125,37.6918163007,20190315T041549_20190315T042425_T47RKQ
1453,99.9661,99.9661,150.479973483,37.2594182342,20190315T041549_20190315T042425_T47RLQ
1454,96.1672,96.1672,149.401338935,38.5027735907,20190315T041549_20190315T042425_T47SKR
1455,99.9968,99.9968,150.939717828,38.0771089013,20190315T041549_20190315T042425_T47SLR
1456,95.5224,95.5224,144.386963278,35.8039032367,20190316T043701_20190316T044421_T45RYM
1457,99.3724,99.3724,145.042480995,36.5592718416,20190316T043701_20190316T044421_T45RYN
1458,98.7237,98.7237,145.669926774,37.3197615597,20190316T043701_20190316T044421_T45RYP
1459,34.9458,34.9458,145.092950693,34.5756025371,20190316T043701_20190316T044421_T46RBR
1460,95.542,95.542,145.702890127,35.358963123,20190316T043701_20190316T044421_T46RBS
1461,98.6346,98.6346,146.28058201,36.1465475734,20190316T043701_20190316T044421_T46RBT
1462,99.0781,99.0781,146.828547462,36.938942507,20190316T043701_20190316T044421_T46RBU
1463,97.76,97.76,147.347899535,37.7354188084,20190316T043701_20190316T044421_T46RBV
1464,97.5678,97.5678,147.244233081,34.8820513758,20190316T043701_20190316T044421_T46RCS
1465,98.7081,98.7081,147.816619589,35.6775923353,20190316T043701_20190316T044421_T46RCT
1466,98.988,98.988,148.359742062,36.4776229872,20190316T043701_20190316T044421_T46RCU
1467,94.4215,94.4215,148.87481237,37.2814099609,20190316T043701_20190316T044421_T46RCV
1468,12.0243,12.0243,141.925369972,36.2476872902,20190317T040541_20190317T041228_T46RGS
1469,48.9768,48.9768,142.61278243,36.9814467604,20190317T040541_20190317T041228_T46RGT
1470,82.4243,82.4243,143.271661632,37.7209542959,20190317T040541_20190317T041228_T46RGU
1471,87.7271,87.7271,143.903198393,38.4653837556,20190317T040541_20190317T041228_T46RGV
1472,81.8987,81.8987,142.553548591,35.0123088907,20190317T040541_20190317T041228_T47RKL
1473,47.3379,47.3379,143.20081382,35.775126958,20190317T040541_20190317T041228_T47RKM
1474,77.8514,77.8514,143.815166118,36.5428348672,20190317T040541_20190317T041228_T47RKN
1475,87.7135,87.7135,144.398954984,37.3160150999,20190317T040541_20190317T041228_T47RKP
1476,88.0988,88.0988,144.953448822,38.0938440481,20190317T040541_20190317T041228_T47RKQ
1477,42.7734,42.7734,144.052404924,34.4940385677,20190317T040541_20190317T041228_T47RLL
1478,72.1767,72.1767,144.697171485,35.2654109745,20190317T040541_20190317T041228_T47RLM
1479,78.5303,78.5303,145.309224943,36.0413321193,20190317T040541_20190317T041228_T47RLN
1480,83.5986,83.5986,145.891016175,36.8223985746,20190317T040541_20190317T041228_T47RLP
1481,84.1675,84.1675,146.443835422,37.6078132357,20190317T040541_20190317T041228_T47RLQ
1482,54.1927,54.1927,146.225397013,34.7687573139,20190317T040541_20190317T041228_T47RMM
1483,68.2231,68.2231,146.833473394,35.5527152844,20190317T040541_20190317T041228_T47RMN
1484,94.621,94.621,147.411706287,36.3414786129,20190317T040541_20190317T041228_T47RMP
1485,84.6969,84.6969,147.961381581,37.1342826454,20190317T040541_20190317T041228_T47RMQ
1486,95.1063,95.1063,148.962611732,35.8733322311,20190317T040541_20190317T041228_T47RNP
1487,92.8052,92.8052,145.479676719,38.875584174,20190317T040541_20190317T041228_T47SKR
1488,97.9543,97.9543,146.968827073,38.3968274666,20190317T040541_20190317T041228_T47SLR
1489,96.419,96.419,147.46812876,39.1900830555,20190317T040541_20190317T041228_T47SLS
1490,92.6172,92.6172,148.483786821,37.9303609027,20190317T040541_20190317T041228_T47SMR
1491,97.7975,97.7975,148.981038975,38.7303998839,20190317T040541_20190317T041228_T47SMS
1492,98.5792,98.5792,140.899857512,35.1576713082,20190318T042659_20190318T043234_T46RBR
1493,98.9351,98.9351,141.573747498,35.9063093872,20190318T042659_20190318T043234_T46RBS
1494,99.9174,99.9174,142.214104591,36.660335553,20190318T042659_20190318T043234_T46RBT
1495,97.8523,97.8523,142.823325396,37.4202764402,20190318T042659_20190318T043234_T46RBU
1496,52.404,52.404,141.663747948,33.867022904,20190318T042659_20190318T043234_T46RCQ
1497,93.8787,93.8787,142.372073188,34.6184588047,20190318T042659_20190318T043234_T46RCR
1498,92.5062,92.5062,143.045456796,35.3758101993,20190318T042659_20190318T043234_T46RCS
1499,99.0844,99.0844,143.685358246,36.1382197841,20190318T042659_20190318T043234_T46RCT
1500,99.4514,99.4514,144.294291695,36.9062252518,20190318T042659_20190318T043234_T46RCU
1501,97.7867,97.7867,144.873467197,37.6790306312,20190318T042659_20190318T043234_T46RCV
1502,33.6959,33.6959,143.172308055,33.3315201043,20190318T042659_20190318T043234_T46RDQ
1503,83.8952,83.8952,143.878339877,34.091890203,20190318T042659_20190318T043234_T46RDR
1504,84.6462,84.6462,144.549483578,34.8578242543,20190318T042659_20190318T043234_T46RDS
1505,92.362,92.362,145.187300356,35.6284721926,20190318T042659_20190318T043234_T46RDT
1506,95.833,95.833,145.794414446,36.4043856182,20190318T042659_20190318T043234_T46RDU
1507,19.3957,19.3957,144.718876386,32.8089140758,20190318T042659_20190318T043234_T46REQ
1508,66.4511,66.4511,145.420686806,33.5780689852,20190318T042659_20190318T043234_T46RER
1509,96.5647,96.5647,146.087747829,34.3524330951,20190318T042659_20190318T043234_T46RES
1510,87.523,87.523,146.721742169,35.1311570648,20190318T042659_20190318T043234_T46RET
1511,87.2128,87.2128,147.325410048,35.9148041368,20190318T042659_20190318T043234_T46REU
1512,92.2429,92.2429,147.900072035,36.7026079332,20190318T042659_20190318T043234_T46REV
1513,88.2348,88.2348,148.88618667,35.4384481262,20190318T042659_20190318T043234_T46RFU
1514,87.8019,87.8019,149.456242562,36.233438145,20190318T042659_20190318T043234_T46RFV
1515,88.8016,88.8016,149.999257834,37.031478415,20190318T042659_20190318T043234_T46SFA
1516,88.8259,88.8259,150.517468631,37.833269075,20190318T042659_20190318T043234_T46SFB
1517,94.5585,94.5585,140.575359343,35.8465396387,20190319T035709_20190319T040554_T47RLM
1518,80.0393,80.0393,142.030841045,35.2973169898,20190319T035709_20190319T040554_T47RMM
1519,72.2505,72.2505,142.704056294,36.0467194761,20190319T035709_20190319T040554_T47RMN
1520,96.9982,96.9982,143.345979977,36.8020534854,20190319T035709_20190319T040554_T47RMP
1521,93.0323,93.0323,143.95786709,37.5624922714,20190319T035709_20190319T040554_T47RMQ
1522,78.5571,78.5571,144.193174913,35.5173476083,20190319T035709_20190319T040554_T47RNN
1523,96.784,96.784,144.834628918,36.2806292154,20190319T035709_20190319T040554_T47RNP
1524,14.5921,14.5921,138.871572679,33.9999797647,20190320T041551_20190320T042654_T46RDQ
1525,72.9944,72.9944,139.640093912,34.7219510032,20190320T041551_20190320T042654_T46RDR
1526,92.4794,92.4794,140.373039176,35.4507117646,20190320T041551_20190320T042654_T46RDS
